MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
11.964293115375046,44.46125651624555,5.6446856701360595,1.2211282741024319,4372,4.8041473283888925,39.19627459541213,-121.59136849457722,1.5094335148408682
14.183235711116554,29.147248777498763,7.695338492564481,1.373432201598753,4724,2.020785892917905,40.26271734914806,-114.82627112176375,1.517355819547532
13.58016923077326,29.6078365483047,6.993916178868327,1.4189445243438854,1733,3.1193646177288774,37.69108800273955,-118.37649655509047,4.177873904959565
9.571649713949649,45.7093337355756,7.989670552666688,0.9596558403642528,1617,4.933455823569398,41.68683511493339,-118.27517810466485,4.686792890761965
13.945302172812077,21.57762617683225,4.753559077258551,0.9484313879357587,4393,3.191926025906013,32.99085285575063,-120.7732910607914,0.929124145728516
2.6946487777009134,7.834776650982677,6.835941444655635,1.2276866921956942,2757,4.522416328800908,37.295558183893014,-123.95411180423407,2.5252638774180136
4.14576864265846,2.4679164919802874,5.00965456804621,1.0877199288646933,3748,3.5605603274596196,39.32531249956423,-124.16669046358362,2.0185442553390303
2.110568400292264,39.51200003935457,5.399378101519544,1.3879029120067043,3688,2.8136546777186062,40.6950844759172,-120.05498098639143,4.418098049558477
5.891959465304069,32.6357871190267,6.13752731609185,1.4300161863786078,1637,2.5002424443405458,34.202928313124005,-123.612063529979,0.8758621160600845
6.7471434108080075,36.9080681730604,7.368385570931694,1.0473949655119026,3237,2.2112808188013053,40.100033076754976,-118.12810696682854,1.4500667415111683
5.163211928947595,11.861172236954447,7.9204173459964755,0.9658093912821375,197,4.16629366982194,37.75071721932618,-115.2497834407836,3.8861075191392245
12.687956373551046,7.954945254925258,6.841367069322591,1.3463678606707032,3315,2.8528917738805974,36.26725997890465,-115.22939442655341,0.7308223204154701
6.316169910363455,1.7417779490619782,5.088833910836669,0.9923642248836952,4630,3.289464117702629,33.75129277150139,-117.58002319361157,2.716409213214302
5.292615880779641,18.879965499136446,5.106785011385351,1.3758300229595748,4832,3.2231391800041367,40.72030970963467,-122.28206576953423,2.4894816560587403
8.826397122636354,31.085802029586286,6.687911507944458,1.096616777554134,3850,3.5204766023159593,33.9940954777073,-115.43853327073184,2.004805305449369
3.402477037159296,21.004446300086347,4.1938857288415115,1.2672849295040294,3257,4.529520009685933,35.442984662486445,-115.19601892921132,2.275575418935157
12.329659240179536,23.311221023210184,3.5523705656569735,0.8668747196842678,4783,4.932587702542003,35.25543255364315,-122.43513735799394,2.8847326411860483
2.506433689676906,47.11209341918117,4.773110788203883,1.236701527273601,443,2.9265447300083594,40.778433324813115,-116.7570260994079,1.226153112747724
14.822973644106984,18.76102881818832,4.436194958270409,1.1162373751160604,4766,4.396316227372061,38.89067844498453,-121.49154473626521,3.0739814522761675
11.925304385504875,27.213463947150352,4.48154060227995,1.2106259242228319,710,4.175847281291512,40.068473273318034,-116.07227672029424,4.124445481849938
4.182661700711328,40.9663036497983,4.168038755249549,0.9176099454214044,1827,3.5073513300945063,34.87944503852874,-114.02900205101217,3.9207241840557154
1.5745485811686324,21.22368189838478,3.2104659481818096,1.3158116214609274,2390,4.846165002641766,38.43630394626649,-124.18472694404137,1.1925495711219816
12.50872928414026,32.72642171162155,3.0893696736670693,1.4039579542802598,1954,2.2016608043494097,37.931586839865616,-115.07765840919521,1.1716226138366326
11.042574141942831,44.980549146084,7.938611948680157,0.951717860063543,2708,1.882424736083675,40.411888579488576,-117.9623793972141,1.70678465485211
11.341596768553329,49.42555180653975,5.138865668679312,0.8670001888641132,2179,4.488866884343977,41.10782707457197,-114.27948249876938,2.1248362685346676
11.912149680260267,8.500747527380934,4.921633235798408,0.8165470102324355,2424,3.037024358218119,32.61548932903518,-119.6174000659725,2.338050116338172
2.49960279841022,48.255968883236214,6.39823641346535,1.249380050310286,4727,4.464390989724712,38.90318923105853,-115.60242672900057,3.5586374757500536
6.33928733534768,26.097930947056447,4.091269439325321,1.2249658252621465,1277,4.6258157181839525,32.99244009163743,-123.84486227971809,0.7550619447462593
3.064232303589251,14.170463803246875,7.749805919751127,1.182688188899849,1191,1.71860157766675,37.71415731823488,-120.97956997417789,0.6560271690172987
13.151896249320513,24.415923568151328,6.931725072077761,0.9623629672811829,2891,4.592126670451212,35.232510925914944,-123.7963263536123,2.263597533247591
9.914524712172032,50.98166133955933,3.4470550115612975,1.0736341971338603,1849,3.069116693792978,35.41437769546034,-114.25889709846976,3.637236614620912
5.967123335510764,26.12352279363635,5.087903878924642,1.2161334346303212,2775,3.2865137115148126,35.853105782797385,-115.92177397364571,1.3704590433041717
2.3580377288613192,17.76633212466292,7.395591537810823,1.1477368012014186,881,3.693073788826236,38.4022782659713,-115.54825207691731,3.386770165653133
5.698261343161439,33.303443570153014,7.723660111457051,1.4914498641504212,3148,4.742339123555304,35.673474673853306,-114.6513650699441,1.6692266207313475
5.889974847361085,13.247426557687847,5.337007556249349,0.8955078267897132,2205,1.5669063305041742,39.460640980607664,-123.60641339574225,4.487387489660824
11.349683407563864,4.8690297335418595,6.067056946053539,1.2866011878333157,3967,3.16895213911236,36.343010162951764,-120.45122527861,4.5306047491997745
10.107025863295377,7.572865817443111,3.8351697304603762,1.0830231376730044,4642,3.9070271485069625,33.14935540294461,-123.75413366503798,1.8377924192659691
13.477372024780408,7.5303377868463945,7.955843130684883,1.0997397304479304,2213,4.029474351943799,39.94571850359902,-122.2866724337247,1.5349718928345824
7.874901489686316,8.747037369127012,4.158358506917217,1.3023184359607234,4070,3.923863510379878,35.21470408363071,-122.09165934110445,2.3508678742980407
3.114522320167073,8.080185805119918,7.713658870675628,1.2847053059270588,2091,1.9705229529284265,36.611285356192994,-119.57437428400043,1.5823921333106692
11.128804627510432,33.684611984963944,6.248233244961842,1.4938791955915318,1167,2.5478845593008845,39.011716890608064,-121.68009724173675,3.5257272948126666
11.770598156328116,10.275884304356387,6.038683974394296,0.8898760026178877,1677,2.755504338959547,35.65833349291277,-123.4397298784135,4.217291080467285
9.0772421671882,18.629031449517022,5.563442555082543,0.8728767545689164,1111,4.315530226878268,33.037563733393796,-122.74134356451187,3.5289145891004763
11.908056929386573,46.7362089052066,4.153349058588793,1.3070371719901188,2374,2.4756595534509356,36.05224994662173,-122.95360658270305,4.209577012622073
8.166240550919275,25.17204365340649,3.8826401600275413,1.2048708419044865,4969,2.2374673735352113,41.472261535595884,-114.28269362192087,2.2864647299336336
8.556893196656919,35.045444664572386,4.102431045350877,0.9919124665918642,1914,4.851068066633337,38.5964767743363,-116.52742867735603,1.2034263681898738
7.27180374784042,9.788313431283122,3.9321913107212727,0.8555935582922907,2526,1.5310214978971413,38.87905191233847,-114.3385046146696,3.8207792632891646
1.843158211045285,10.80673995924221,6.897922367833766,0.8599607747175014,4502,4.9923729948869235,38.50668045955758,-119.88272489166695,2.1221352731369922
2.95653426440961,3.084299429590422,4.7506262958336505,1.425933612264883,4974,3.8688745460008844,34.39042532011465,-121.57713094254211,3.5207187135310964
1.9242940067709124,9.615688216680391,3.289213382816982,0.93430712730312,2651,4.39964254807191,36.47417170897166,-116.11792142930354,1.7178977389179455
10.091540552061035,15.20810729062989,7.845513150704057,1.0263600934808645,3757,2.531167887211676,39.633928084451526,-121.07433386056796,0.865533356630027
5.74380574453041,10.027534698114088,7.4189294248171285,0.9586594815588916,107,1.55010347183471,33.46304252675501,-121.35647457609385,4.9666180796949355
8.365704330723489,5.523829221609836,7.638761415976065,1.0484974140823562,2655,4.082543314965355,35.13960137285227,-122.05868708181777,1.2029067856876967
13.752147398002256,7.152429426130642,7.974539113232177,0.8485966899222654,575,4.419506089502365,35.12503153042561,-123.13837072864553,4.947894472835665
4.865445093509812,24.499717169669015,3.8694762460974363,1.1633418536357893,2311,4.091666461837317,36.604179812147805,-121.80713785932396,4.897759696549013
7.0401694609810015,11.523019638695418,4.981210094513294,0.8473287945145505,584,1.9999760055529352,41.813503038950756,-120.76914264102417,4.072181467586178
11.699940370331158,19.57776291345185,6.791192378520456,1.360249555475653,4754,4.1369977278993915,33.14127419349631,-117.42306081446984,3.467403329368989
4.588775234136904,26.6742808135977,6.480103090268961,0.9635984573373031,2385,4.1912297373767435,37.42765944661565,-123.84306915669576,3.1001317261298813
2.5392287826887054,36.21013626009763,3.7694795316992753,1.1780083402231574,4663,3.8048918048451923,34.203964479115996,-122.2896771335139,4.397456954200257
5.411644614335868,3.0049191318960458,7.079165624953089,1.416055361293021,3625,4.181405764784552,41.72142718139257,-116.0052517769374,1.8024778472876957
3.6764873779290594,41.76993034436117,4.122202859183304,1.255614158333036,3439,4.460725038872063,33.57638329491091,-122.9573198023704,2.6045654561819465
14.050918306624736,33.0229198640363,4.119088074113115,1.1730704505859348,2922,3.6476143998311046,36.33420952243512,-120.90222596151352,3.2872548621492585
12.409625124119628,5.169710629392467,5.684872114467067,1.027033627180763,3024,1.8101164988938767,39.50990735592876,-115.42108132048953,2.35035714141271
10.050950712890717,45.55250982944564,5.964699674208516,1.0331013391407387,358,3.206697333835238,39.19326706626073,-122.87328423299385,2.423689043406206
13.264717967534189,47.96449242712247,5.900431039189056,1.2686408686387332,382,1.7717726713506177,36.51592205049236,-123.63126322600901,1.9862810037593799
12.349573038138045,4.114975952598051,3.4574341869887744,1.4958975528548173,1998,2.926400608613508,35.79197959555082,-119.41235105165988,3.0390431750804123
4.018695794961484,15.12076005550739,7.387304313151902,1.2632874328945651,4235,2.9248727119396967,36.27731759625227,-121.32459513157536,4.327585376068022
13.5495464796147,42.11626526944613,4.328000212943531,1.1904483921590174,3076,1.7310344544908456,35.010624500007076,-118.58421217291954,1.406877701028408
8.781120265861285,39.161244209566576,3.647574606414021,1.3114553571674723,2367,2.7208718688931777,34.450662917714595,-116.06004864992352,4.7049486743904865
12.400442094714844,10.410571987175244,7.443740399344886,1.1256439285986026,3300,1.8884933457696018,37.08887712680946,-123.05994087439619,3.6008944418670334
13.597232548967158,11.676815490172226,7.778257491148767,0.8420996398205497,712,4.328823235032278,35.05107068264227,-118.40265961218,4.204729457060136
5.793046912120162,19.89407724236048,7.310638086327253,1.1936077711145368,787,4.816908090875648,35.23088581652387,-119.19215801590643,3.0028581168350525
2.985700981123636,25.71067224474209,7.04758037362439,1.4703376991537662,3790,1.7531076634027851,38.73918260300829,-122.9871727468614,4.007825156408286
4.577124694316213,32.530993348045094,6.276209903195109,0.9227120596503617,712,4.8429032255209545,41.701104651148974,-117.94801590194568,0.5729017880276024
7.26595514645446,19.814595618058394,5.754286853045697,1.283003423574466,2407,3.329018097678608,38.23455340531406,-121.6267756124619,4.1827119115079086
12.543199339953658,24.589270522790542,3.434933799557051,0.9406535820613395,3113,2.5484798728385587,33.23130493711718,-119.37773965528787,0.6806248658841494
13.119862873960637,39.12101784482158,5.042266065353493,1.175079379131157,1881,1.7690172634665724,33.21804433161363,-123.63614059509085,4.504610193632881
1.5938537621710744,2.870843347420493,4.86344258506157,0.8676735147527037,2691,3.2521849382464625,41.538520598032875,-119.67436739925697,4.9638323625738945
8.395088584797136,13.874284161545058,4.298768918801631,1.1152596553807297,2796,4.28080440571762,35.32426250791967,-121.28213358555038,1.8233035797955002
7.135048542508517,37.380828880112176,6.6171005684429245,1.3293143302266723,4058,3.9748026704334434,33.374636367783516,-115.86499728255379,1.4464335032860713
4.498455441354858,46.655548722047165,5.479378675393854,1.0433000669672874,674,1.6757910401239082,38.19092357792862,-123.90172336652763,3.944135137361183
3.118182459004718,27.095549547898973,3.4052310795382397,1.2654382071410526,2010,1.7551564237876622,38.42466339375753,-120.10462361335753,1.6386185341411394
6.0578048139489775,28.1377877485311,4.1009160097490565,1.3568149725528105,3704,2.91005648921423,38.66079579112754,-119.6864700466199,4.395030724274916
14.22928100281901,6.465772578328579,6.41629381829798,1.4490244736356168,769,2.5335167291678014,35.04031926464664,-116.88743619885925,0.9627916647086452
5.863239582280196,23.818030707996186,3.380654297451501,0.9642494572988175,4464,2.3133451306961677,32.64355150003751,-118.46998046155278,1.0667983837071122
8.503673393535443,28.16348058920618,7.256034570243844,1.0795211410665158,1383,2.4835157461804975,41.66764600981748,-117.49427045946109,4.90618199795277
10.990755945084901,13.365995685371212,5.475732635069871,0.9066912093312922,1023,4.312189601539096,34.883483934065474,-116.34098250065657,3.532275042215021
6.4089996321204685,14.73140477841843,5.40293288663324,1.4947384515108628,1225,4.752298187711489,38.922249736499204,-115.44686877658901,4.310992509930287
14.619058116732969,20.241492318335755,5.9620389232975874,1.4489006775470066,1629,2.9178594308464825,39.21298376384774,-121.20430728441406,1.959482198081831
14.493038481718502,2.023631086664045,7.123404829625746,1.1779699911963917,1694,4.67138850746374,38.29507046225511,-118.85076159367902,3.54417687284272
4.899060993642416,17.426037444742093,4.739046039510965,1.3894233060634948,346,2.6252349543675866,35.47262024502966,-115.6788651763884,3.1740882228886873
8.212854829547204,11.783848356823777,6.390080762795318,1.1646705840904295,3811,3.1675294522032704,35.075414410758626,-114.1107631248669,3.2141755405532617
5.56185718252639,17.70236496107365,5.828659819978956,1.2365099816019318,1660,2.291101492355999,38.17784868567568,-115.16004723404049,3.571396067919747
5.345346674095813,7.107868722781812,4.335141350847106,0.8623871024812116,2500,3.741666147615454,40.72790851931107,-120.59959374244404,3.0891162790809434
1.9979737892861928,46.416891317734645,7.39314993177579,1.3286892943477655,2343,4.926433903111831,41.49397042477226,-122.45075156920417,2.4307806618619967
9.729118508728607,31.27321513125648,6.98713010803464,0.8893994385446644,3964,3.612225836151825,33.5061051418357,-119.36137835723082,1.7416521247124608
8.286166813589631,35.63421827636897,6.292259173292127,1.37824734117677,2039,2.752349294397421,33.97087181967834,-116.71276475572155,3.958615989109409
2.1949631418748563,41.24773316897425,7.2529086454712095,1.3474196613692702,3169,3.7673610609668495,41.474994458439255,-119.32802475709038,1.518225935014338
5.261727267194255,26.420552145381922,7.336471004799012,1.2961212884200835,326,1.9302223746288565,39.49708466918053,-119.42660093520648,3.6155943776948636
13.761589460549825,5.432934692458608,6.541814883575174,0.8253122663673336,3647,4.610306780928895,40.888441335882845,-115.6985805786411,1.54999770192197
4.7340855240041275,28.392433632745938,7.18506664181836,1.01218984916173,364,3.2607938277294273,34.42501002428576,-120.70526031979455,3.3139857647950426
3.4560807732315117,30.928897019064834,6.487357308346418,0.9841787989375901,1495,3.0727240971387473,38.08206577553932,-115.47215591447772,3.8618522020806303
8.1076122637471,39.017413183400826,6.400703858801502,1.0520954852300635,3657,3.550526759587317,39.160826146966,-120.2285495900069,1.4842125000794264
14.80628113049311,23.01463685771365,6.093056891075921,0.861349922734687,745,3.6867435197629086,38.96106291174624,-121.05355239037743,0.7697448538758873
4.7677461654052555,7.506595442573752,6.763583197788206,1.4558704761217438,3090,1.7512153217927957,36.37744106323363,-119.73310593240316,1.0893818434737834
10.573829889979361,15.472571195734949,3.7930255264653683,1.1876615684986633,1999,3.8891602742819082,32.64625147106743,-116.49430693391388,3.2269863527196145
11.781864806937687,19.51719711633039,7.404353795994642,1.0138670174606166,2604,2.3467608811043537,38.0377975396405,-123.17697870742806,4.32250882801581
4.708106843897395,33.94177930791166,7.35921763872616,1.0778870619519985,2872,3.998834213773064,34.904464622206284,-122.43759823334382,0.7024856955594097
11.330920706260104,30.109693538114506,3.1462364151727957,1.113041778353385,1254,4.378871780344689,36.77741533835746,-114.50982933053754,3.8036806656874083
6.465072291709919,19.160933020790157,7.129083752823814,1.220416033352432,687,4.313854776433821,41.597019643296264,-122.65733791249575,2.0359339067752344
10.036128713013323,51.31227768844197,3.6443493373672258,1.1609755993875486,4671,3.433753385927612,36.29083551760313,-118.53886316172392,2.6533776646378513
10.05265109527208,31.894515787201243,4.67559427129571,1.4435743812500923,1921,3.3205946230876293,40.478115263312056,-118.41719810004965,4.679867974305045
8.732958235009239,13.098566378535718,6.717541281458039,1.1478744380340813,1085,2.000065864687941,34.29113575461788,-119.35894314847243,1.9938717713113046
2.718911895734512,6.190906103640591,3.803799480241541,1.4945106103763188,4179,4.213711526410974,38.888374731237775,-117.7301748899434,2.5940162027276874
12.776583690454713,8.795816098400934,7.0898351205953105,1.395997470421567,3448,2.4499328315635003,41.78156606716996,-122.086819379125,0.561570866423065
5.830530877118433,13.543844147609915,7.16067088978871,0.9459573600501351,3931,3.238433979862813,33.4679844582929,-118.69704618834415,0.8671942400217727
4.017999890398032,9.19475003623734,5.537338668804181,1.4514166502507413,1341,2.4949593252463087,32.57903945115832,-120.59218081990758,1.663662160106528
2.0504644109893126,10.514918226616594,3.031929358584168,0.8814564785198333,289,1.968399270498926,36.619036530009836,-117.55249377389352,0.6253350836948348
9.477054733041264,15.539853603386202,4.435190665874564,1.372214795943834,1080,3.703451939121078,33.37994208898799,-123.01715279458193,3.3411889672171293
10.647118884870812,9.842053360032496,6.084634591878711,1.0664363054336061,1798,1.6901621218801635,39.6096513219242,-118.5057871231855,2.4187926056073015
1.723935690526058,46.73503665594768,7.9059308901371175,1.4145820243115486,1815,4.1202583194416995,41.18821230656131,-122.5546612684751,2.966653412276099
8.413256287040294,5.091921028743752,6.159067635083342,1.4076396830752151,2693,2.611553783413908,36.62319924073321,-121.57424783729212,1.285912336533483
4.557692965172162,27.75008086808299,4.299017905320799,1.3641477800823347,4236,1.5004714255156986,34.95776060047669,-122.20354709660238,1.8316941324647726
10.209832670527573,21.930238176472738,6.170028515498057,1.353021305414943,4533,3.2889519873303046,36.6268315305628,-122.58020331137742,3.487210136837263
3.8539467915673846,51.101309462338925,5.699926898579277,1.0132753973686286,1198,1.663981679846611,39.37275426957501,-115.830035008613,4.8438622563367995
10.82765946438329,6.71398401057067,6.8992269757557185,0.8566434981358766,2426,2.4665934523731483,32.586014535013526,-121.50007053956065,0.7268754812099414
6.7209271750572555,21.290635551332823,3.534903194134792,1.082086125135613,3347,3.9744177060950068,38.099812900104624,-114.76520029042328,4.506729443848697
14.145854847945916,50.44299209704381,6.80513951251014,0.9214671604905561,995,1.7194136756765306,38.326271006430105,-114.3157714838755,3.0959654059004382
3.3565327459709087,45.14086342059299,5.7063328933805515,1.2864657622317233,1774,4.437684723246008,38.558038345511385,-118.50176506566048,3.037638050400307
6.10439573917849,42.67067561841328,7.814960019294973,1.04226980857645,3009,1.5133697293050408,34.79920975981833,-122.99848821200987,2.7512534084349216
3.0318925367479523,14.153044179291932,4.709360830193431,1.4829271406019404,1030,2.3638835422066578,39.283500872092205,-120.5672434445144,0.8122733865688252
13.983363846760598,9.715266956893357,6.1631094656697405,1.2486804541417325,4484,4.09316419653225,33.36821912015188,-116.12381123484376,0.904445832812723
13.344081270643244,35.10080421614598,7.660140527550087,1.3757363945440528,823,2.606945524052574,34.393068196434605,-120.64239734868076,3.2041040254658872
4.982211974154601,48.39817544550687,3.5125486399533963,0.892767270919294,3040,1.8566233582310474,40.835965443217574,-123.58631920782072,2.0343135714600122
10.409784621461418,29.39490754371042,7.686142436182256,1.4034101375908357,1189,2.7608187158014976,39.51786993190238,-118.65375843525402,4.627706299599563
12.532499702716414,30.15224716296489,6.439428611504066,1.445930033359376,4678,2.4463765023458395,32.63058276310778,-115.62623105929164,2.329657418117625
8.995210956592741,15.278933776674492,3.3391852955258594,1.1409433431732552,1035,4.449491657561943,34.8595744735131,-116.14277293499322,1.144766564161885
8.650282807806088,40.244139592788784,4.504817834734081,1.2243770564256842,2395,2.596717711548001,34.536861588435066,-122.6612070286313,3.716234750759162
4.765005927156098,10.539231176433692,6.540860443226408,1.3353668606320968,255,4.261263651216025,35.07266011635124,-117.4359715486691,1.8200903964845443
2.7568873653796393,17.50764105661643,3.3367530073438587,0.9223870390822888,1170,4.621552506837571,34.85181781765892,-122.18470523392571,2.8646163831015192
13.612412732369911,22.697258369437257,5.910852300881366,1.1517962535244097,2058,3.0183609685178534,33.09399980955703,-122.2088208872022,3.6402475347732652
13.65564377170496,26.888129312907207,4.729415284764784,1.0790641194406192,2601,4.684801003490373,36.859934907669796,-115.32224638029555,4.551188500409316
10.046869673189118,13.362896353169091,6.104577588837385,0.9024617945135744,4319,2.820613188871175,39.46096801046857,-121.87847599622758,4.064860376607543
6.076902179157459,6.85667806169938,3.2287101690625644,1.057274095604072,3930,4.874274457715378,38.26395138481565,-121.73590286156089,3.5436248054272586
6.214329257270922,32.14162216452326,7.357684030761881,0.8477206165698455,954,1.8125133358395051,38.89228085168176,-124.49313939700636,3.558349320778146
11.300401664748232,15.720158215253043,7.867444845886984,0.8180683348646409,739,3.9045674327613495,33.270917196094274,-115.35797514168206,4.756660898144389
13.61098850935979,30.643149292553225,7.8443892764284575,0.894616402408376,2338,3.2283491415992502,41.53916174667948,-116.17775446130409,1.831208438734412
